index,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
GLDM,GLDM,World Gold Trust - SPDR Gold MiniShares Trust,17.75,-0.16873276,-0.03000069,17.695,17.94,19.45,16.68,,17.7946,17.81775,3072469.0,2609809.0,NYSE,17.94,17.78,,,,,1638176258
GLEE,GLEE,Gladstone Acquisition Corporation,9.97,0.05017676,0.00500011,9.97,9.97,10.92,9.89,132854240.0,9.9729,9.9729,185.0,76425.0,NASDAQ,9.97,9.965,,,,13325400.0,1638176258
GLEO,GLEO,Galileo Acquisition Corp.,8.54,-19.736845,-2.1000004,8.5,10.43,10.79,8.5,148596000.0,10.026896,10.028614,386451.0,64669.0,NYSE,10.43,10.64,,,2021-08-09T10:59:00.000+0000,17400000.0,1638176258
GLOW,GLOW,,65.24,0.52,0.34,64.9,65.79,68.25,30.8,,63.1004,53.643448,51803.0,93120.0,,65.79,64.9,,,,,1638176258
GLTO,GLTO,"Galecto, Inc.",2.98,-2.9315934,-0.08999991,2.96,3.025,16.717,2.84,75280168.0,3.439,5.30585,43329.0,138920.0,NASDAQ,3.02,3.07,-1.812,,2021-11-04T16:30:00.000+0000,25261801.0,1638176258
GMAB,GMAB,Genmab A/S,39.18,0.43579078,0.17000198,38.94,40.095,49.07,30.1,25625169920.0,43.5494,40.896275,262301.0,358814.0,NASDAQ,39.83,39.01,0.6557,59.752934,,654037007.0,1638176258
GMBLW,GMBLW,"Esports Entertainment Group, Inc.",3.6,3.7463942,0.12999988,3.46,3.99,3.99,3.46,,0.0,0.0,2210.0,0.0,NASDAQ,4.52,3.47,,,,,1638176258
GOAC,GOAC,GO Acquisition Corp.,9.86,0.0,0.0,9.84,9.86,10.79,9.51,708687488.0,9.8329,9.8793,22867.0,89919.0,NYSE,9.85,9.86,0.01,986.0,,71874999.0,1638176258
GOCO,GOCO,"GoHealth, Inc.",3.56,-6.068602,-0.23000002,3.5,3.79,16.367,3.35,1141720448.0,5.0044,8.97865,2067341.0,3257149.0,NASDAQ,3.73,3.79,0.017,209.41174,2021-11-09T16:05:30.000+0000,320707991.0,1638176258
GOED,GOED,1847 Goedeker Inc.,2.14,-5.3097296,-0.11999989,2.08,2.275,16.82,1.77,227668192.0,2.9844,5.03954,4325392.0,3221973.0,NYSE,2.21,2.26,-0.166,,2021-11-15T07:00:01.000+0000,106387006.0,1638176258
GPOR,GPOR,Gulfport Energy Corporation,79.5,-2.5735276,-2.0999985,79.04,81.26,88.855,58.71,1636587008.0,82.05,72.15622,148171.0,88357.0,NYSE,79.79,81.6,-5.43,,2021-11-08T21:00:00.000+0000,20586000.0,1638176258
GRAMF,GRAMF,TPCO Holding Corp.,2.0,-4.237492,-0.08850002,1.86,2.12,13.962,1.86,194358800.0,2.9511,5.509285,227493.0,245571.0,PNK,2.12,2.0885,-5.928,,2021-11-15T16:05:07.000+0000,97179400.0,1638176258
GRCYW,GRCYW,Greencity Acquisition Corporation,0.27,-9.365553,-0.02789998,0.27,0.27,0.27,0.27,,0.0,0.0,300.0,0.0,NASDAQ,0.35,0.2979,,,,,1638176258
GTBIF,GTBIF,Green Thumb Industries Inc.,23.2,1.2406335,0.28429985,21.12,23.65,39.11,18.4,5252108800.0,23.95418,28.972115,187563.0,447411.0,PNK,22.6,22.9157,0.335,69.25373,2021-11-10T16:02:00.000+0000,226384000.0,1638176258
GTYH,GTYH,GTY Technology Holdings Inc.,6.54,-5.0798244,-0.3499999,6.451,6.722,8.28,3.448,376514336.0,7.4602,6.8942,32727.0,77598.0,NASDAQ,6.69,6.89,-0.864,,2022-02-14T10:59:00.000+0000,57570999.0,1638176258
GVP,GVP,"GSE Systems, Inc.",1.51,-0.65789413,-0.00999999,1.43,1.51,2.8,1.1,31559302.0,1.4572,1.55965,41542.0,59644.0,NASDAQ,1.46,1.52,0.523,2.8871891,2021-11-15T16:05:04.000+0000,20900200.0,1638176258
GXIIU,GXIIU,GX Acquisition Corp. II,9.9133,0.23558359,0.02329922,9.9133,9.9133,10.09,9.72,,9.89804,9.937306,200.0,469.0,NASDAQ,9.9133,9.89,,,,,1638176258
HBT,HBT,"HBT Financial, Inc.",18.2,-4.4619346,-0.8499985,18.03,18.73,19.44,13.82,528799200.0,17.3084,17.13,11611.0,27087.0,NASDAQ,18.73,19.05,2.015,9.032258,2022-01-12T10:59:00.000+0000,29054901.0,1638176258
HCC,HCC,"Warrior Met Coal, Inc.",21.3,-6.001768,-1.3600006,20.7,21.79,28.4,15.07,1095054208.0,24.0424,20.1135,440706.0,842587.0,NYSE,21.6,22.66,-0.418,,2022-02-22T21:00:00.000+0000,51410996.0,1638176258
HCYT,HCYT,"H-CYTE, Inc.",0.04,-13.32611,-0.00615,0.0388,0.04,0.99,0.006,6535239.0,0.04154,0.052305,4900.0,47800.0,MUTUAL_FUND,0.0388,0.04615,-0.041,,,163380975.0,1638176258
HFBL,HFBL,"Home Federal Bancorp, Inc. of Louisiana",19.75,-1.8877257,-0.37999916,19.75,20.39,20.75,13.5,66209112.0,19.0412,17.68495,237.0,938.0,NASDAQ,19.75,20.13,1.579,12.507916,2022-01-26T21:00:00.000+0000,3352360.0,1638176258
HIII,HIII,Hudson Executive Investment Corp. III,9.75,-0.30674574,-0.02999973,9.75,9.75,10.07,9.6,731249984.0,9.74132,9.749781,955.0,69511.0,NASDAQ,9.75,9.78,,,,74999998.0,1638176258
HIW,HIW,"Highwoods Properties, Inc.",44.1,-4.936411,-2.290001,43.19,45.19,48.98,36.9,4603290112.0,45.6942,44.984,293096.0,637819.0,NYSE,45.18,46.39,2.575,17.126213,2022-02-08T21:00:00.000+0000,104382996.0,1638176258
HKSAV.HE,HKSAV.HE,HKScan Oyj,1.7,0.0,0.0,1.682,1.708,2.52,1.682,165059280.0,1.914,2.16992,27571.0,92296.0,HEL,1.69,1.7,0.032,53.125,2018-05-04T14:59:00.000+0000,97093694.0,1638176258
HON,HON,Honeywell International Inc.,208.21,-1.8849251,-4.0,202.57,208.97,236.86,194.55,143336554496.0,218.7488,221.4607,3857777.0,2223695.0,NASDAQ,204.95,212.21,7.77,26.796656,2022-01-27T13:30:00.000+0000,688423008.0,1638176258
HOVNP,HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",16.625,0.0,0.0,16.45,16.625,21.31,7.0,2449959680.0,16.8604,18.0572,10.0,1398.0,NASDAQ,16.45,16.625,-2.472,,,147365996.0,1638176258
HP,HP,"Helmerich & Payne, Inc.",23.4,-7.473315,-1.8900013,22.66,23.69,36.26,22.64,2527246848.0,30.49,29.3338,1231577.0,1155093.0,NYSE,23.69,25.29,-3.038,,2022-02-07T10:59:00.000+0000,108002002.0,1638176258
HPP,HPP,"Hudson Pacific Properties, Inc.",25.33,-5.7663665,-1.5499992,24.83,26.2,30.35,22.75,3862267648.0,26.793,27.28435,770923.0,894219.0,NYSE,26.04,26.88,-0.069,,2022-02-15T10:59:00.000+0000,152477996.0,1638176258
HTLFP,HTLFP,"Heartland Financial USA, Inc.",28.3,-0.35211402,-0.10000038,28.27,28.45,29.14,26.7,,28.22982,28.136484,1834.0,4496.0,NASDAQ,28.4,28.4,4.878,5.801558,2020-10-26T10:59:00.000+0000,,1638176258
HVT,HVT,"Haverty Furniture Companies, Inc.",31.23,-3.0425322,-0.97999954,30.5,31.49,52.84,24.54,556209408.0,33.4882,38.3126,162305.0,221268.0,NYSE,31.0,32.21,4.912,6.3578987,2022-02-15T10:59:00.000+0000,17810100.0,1638176258
HWM,HWM,Howmet Aerospace Inc.,28.75,-6.4432135,-1.9799995,27.945,29.04,36.03,22.91,12282517504.0,31.2672,32.03935,2367232.0,2582614.0,NYSE,29.0,30.73,0.661,43.494705,2022-02-01T07:00:00.000+0000,427218000.0,1638176258
IAS,IAS,Integral Ad Science Holding Corp.,23.53,-1.4243827,-0.34000015,22.86,23.7,29.68,16.23,3622231552.0,23.0776,21.152666,362929.0,422760.0,NASDAQ,23.3,23.87,-8.875,,2021-11-10T21:00:00.000+0000,153940992.0,1638176258
IAUM,IAUM,iShares Gold Trust Micro,17.84,-0.195803,-0.0349998,17.84,17.93,18.67,17.215,,17.89484,17.930576,14250.0,238353.0,NYSE,17.98,17.875,,,,,1638176258
ILK2S.HE,ILK2S.HE,Ilkka-Yhtymä Oyj,4.6,1.5452471,0.0699997,4.6,4.6,5.66,3.53,139857472.0,4.654,4.86815,24.0,7246.0,HEL,4.6,4.53,0.758,6.068601,,30403798.0,1638176258
ILMN,ILMN,"Illumina, Inc.",369.79,1.1571318,4.230011,367.81,376.345,555.77,311.02,57798176768.0,404.3264,432.0923,646047.0,831506.0,NASDAQ,367.81,365.56,6.109,60.532,2022-02-09T10:59:00.000+0000,156299999.0,1638176258
IMAX,IMAX,IMAX Corporation,17.17,-6.887204,-1.2700005,16.72,17.48,25.05,13.6,1014437952.0,19.6296,19.6095,637351.0,694206.0,NYSE,17.48,18.44,-0.917,,2021-10-28T07:00:36.000+0000,59082001.0,1638176258
IMBI,IMBI,"iMedia Brands, Inc.",6.93,2.0618536,0.13999987,6.44,7.11,10.48,3.93,149414256.0,6.0368,7.11965,53037.0,71482.0,NASDAQ,6.54,6.79,-1.143,,2021-11-17T06:00:01.000+0000,21560499.0,1638176258
IMUN,IMUN,"Immune Therapeutics, Inc.",1.71,0.0,0.0,1.71,1.71,32.7,1.52,824059.0,2.47816,8.144802,1.0,587.0,MUTUAL_FUND,1.71,1.71,5.702,0.29989478,2020-06-29T19:20:00.000+0000,481906.0,1638176258
INLB,INLB,Item 9 Labs Corp.,1.15,-4.166672,-0.05000007,1.12,1.2,4.03,1.12,106040928.0,1.4738,2.66455,46484.0,12042.0,MUTUAL_FUND,1.17,1.2,-0.13,,2022-01-10T21:00:00.000+0000,92209503.0,1638176258
INPX,INPX,Inpixon,0.7491,1.8352413,0.01350004,0.698,0.7492,2.89,0.662,93333368.0,0.82504,1.063645,658872.0,2100226.0,NASDAQ,0.7089,0.7356,-0.45,,2021-11-15T16:05:05.000+0000,124594003.0,1638176258
INSE,INSE,"Inspired Entertainment, Inc.",13.19,-3.2991257,-0.45000076,12.79,13.48,15.815,5.76,309086528.0,13.3426,11.12325,149036.0,249233.0,NASDAQ,13.2,13.64,-1.435,,2021-11-11T08:01:06.000+0000,23433399.0,1638176258
INSU,INSU,,,0.0,,,,,,,,,,,,,,,,,,1638176258
IPDN,IPDN,"Professional Diversity Network, Inc.",1.16,-4.1322374,-0.05000007,1.1336,1.17,5.56,1.08,18638068.0,1.3336,1.75005,21163.0,362287.0,NASDAQ,1.14,1.21,-0.115,,2021-11-15T16:54:21.000+0000,16067300.0,1638176258
IPIX,IPIX,Innovation Pharmaceuticals Inc.,0.06395,-1.6153777,-0.00105,0.061,0.0653,0.54,0.06,28952596.0,0.2362,0.2532,2324563.0,4329150.0,MUTUAL_FUND,0.0653,0.065,-0.036,,,452738014.0,1638176258
IPOD,IPOD,Social Capital Hedosophia Holdings Corp. IV,10.22,-0.3898632,-0.03999996,10.11,10.26,18.31,9.82,587649984.0,10.215,10.7633,299314.0,331679.0,NYSE,10.2,10.26,,,2021-04-02T10:59:00.000+0000,57499998.0,1638176258
IPSC,IPSC,"Century Therapeutics, Inc.",17.2,-4.1782727,-0.75,16.52,19.87,32.899,16.29,939832128.0,21.0986,24.64354,47084.0,127446.0,NASDAQ,17.37,17.95,-4.057,,,54641403.0,1638176258
IRMD,IRMD,IRadimed Corporation,42.29,-1.6511606,-0.7099991,41.87,44.0,45.01,21.65,521934720.0,36.5914,30.9617,85781.0,36803.0,NASDAQ,43.73,43.0,0.48,88.10417,2022-02-02T13:30:00.000+0000,12341800.0,1638176258
ISIG,ISIG,"Insignia Systems, Inc.",5.34,-1.11111,-0.05999994,5.27,5.4704,11.0,4.76,9441708.0,6.9298,7.1305,8362.0,41703.0,NASDAQ,5.27,5.4,-2.003,,2021-11-04T20:00:00.000+0000,1768110.0,1638176258
ITRG,ITRG,Integra Resources Corp.,2.24,-2.60869,-0.0599999,2.2,2.2986,4.08,2.12,140218624.0,2.37694,2.83691,84870.0,125409.0,NYSE,2.29,2.3,-0.614,,,62597600.0,1638176258
IVAC,IVAC,"Intevac, Inc.",4.81,-1.4344298,-0.07000017,4.78,4.98,8.46,4.57,118282224.0,4.8704,5.81695,28796.0,41692.0,NASDAQ,4.82,4.88,-0.652,,2022-02-01T10:59:00.000+0000,24590899.0,1638176258
JAQCU,JAQCU,Jupiter Acquisition Corporation Units,10.0,0.5025145,0.05000019,9.95,10.0,10.386,9.7,,9.90758,9.867689,178.0,55784.0,NASDAQ,9.95,9.95,,,,,1638176258
JHB,JHB, Nuveen Corporate Income November 2021 Target Term Fund,9.3993,0.0990338,0.00929928,9.39,9.4,9.44,9.06,525420864.0,9.383513,9.395568,161700.0,89806.0,NYSE,9.39,9.39,,,,55899999.0,1638176258
JKSM,JKSM,Jacksam Corporation,0.07,-12.826901,-0.0103,0.07,0.0945,0.81,0.05,5155248.0,0.1053022,0.1340342,32980.0,32971.0,MUTUAL_FUND,0.0945,0.0803,0.031,2.2580645,2021-11-12T09:00:10.000+0000,73646400.0,1638176258
JLS,JLS,Nuveen Mortgage and Income Fund,20.93,-0.19074397,-0.03999901,20.91,20.9686,21.82,19.08,114852120.0,21.0386,20.9305,1651.0,9400.0,NYSE,20.91,20.97,,,,5487440.0,1638176258
JRSS,JRSS,JRSIS Health Care Corporation,0.1401,-22.166668,-0.03990001,0.1401,0.1401,2.66,0.04,2609867.0,0.2925996,0.39388415,305.0,3752.0,MUTUAL_FUND,0.1401,0.18,0.151,0.9278146,,18628601.0,1638176258
KDOZF,KDOZF,Kidoz Inc.,0.549,0.0,0.0,0.549,0.549,1.0,0.01,72152328.0,0.5326,0.6342,100.0,2295.0,MUTUAL_FUND,0.549,0.549,-0.004,,,131425005.0,1638176258
KIII,KIII,Kismet Acquisition Three Corp.,9.75,0.0,0.0,9.75,9.75,9.97,9.61,355265632.0,9.72158,9.69136,56648.0,25977.0,NASDAQ,9.75,9.75,,,,36437501.0,1638176258
KINZU,KINZU,KINS Technology Group Inc.,10.215,-0.6322917,-0.06499958,10.1,10.28,11.31,10.012,,10.217,10.260245,4064.0,2631.0,NASDAQ,10.1,10.28,,,,,1638176258
KLAQU,KLAQU,KL Acquisition Corp,9.95,-0.20060639,-0.02000046,9.95,9.95,10.74,9.8,,9.93886,9.98907,601.0,38865.0,NASDAQ,9.95,9.97,,,,,1638176258
KLDI,KLDI,KLDiscovery Inc.,6.0,-7.692308,-0.5,6.0,6.0,9.41,1.01,256107008.0,6.21,7.32465,100.0,122.0,MUTUAL_FUND,6.0,6.5,-1.481,,2021-11-11T16:05:00.000+0000,42684501.0,1638176258
KLR,KLR,"Kaleyra, Inc.",10.92,-2.2381377,-0.25,10.69,11.07,20.755,8.06,455176192.0,11.4036,12.6937,174894.0,226890.0,AMEX,10.69,11.17,-0.919,,2022-02-14T13:30:00.000+0000,41682801.0,1638176258
KMPH,KMPH,"KemPharm, Inc.",8.05,-2.7777724,-0.22999954,7.94,8.18,19.68,5.075,284321184.0,9.2344,10.1289,282682.0,401565.0,NASDAQ,7.98,8.28,-2.949,,2021-11-10T16:05:06.000+0000,35319402.0,1638176258
KMX,KMX,"CarMax, Inc.",145.75,-1.0925628,-1.6100006,143.47,146.99,155.98,90.3,23627968512.0,140.9446,130.7417,539207.0,1072196.0,NYSE,144.12,147.36,7.039,20.706066,2021-12-22T13:30:00.000+0000,162112992.0,1638176258
KNWN,KNWN,"Know Labs, Inc.",1.925,-3.2663345,-0.06500006,1.76,2.0375,4.83,1.1,67234664.0,2.2718,2.71525,63674.0,44003.0,MUTUAL_FUND,2.0375,1.99,-0.821,,2020-08-06T00:00:00.000+0000,34927098.0,1638176258
KRO,KRO,"Kronos Worldwide, Inc.",14.45,-3.020133,-0.4499998,14.08,14.7,18.41,12.06,1669697536.0,13.3892,14.532,101681.0,129458.0,NYSE,14.51,14.9,0.792,18.24495,2021-11-04T16:15:00.000+0000,115550002.0,1638176258
KRUS,KRUS,"Kura Sushi USA, Inc.",65.29,-0.3053855,-0.19999695,60.51,65.48,81.47,16.101,633461248.0,50.7912,41.82455,57382.0,53633.0,NASDAQ,64.0,65.49,-1.207,,2022-01-10T21:00:00.000+0000,9702271.0,1638176258
KTCC,KTCC,Key Tronic Corporation,6.13,-0.48700863,-0.02999973,6.1,6.15,9.48,6.1,65970448.0,6.4232,7.0124,15397.0,15747.0,NASDAQ,6.11,6.16,0.3,20.433332,2022-01-24T21:00:00.000+0000,10761900.0,1638176258
KURIW,KURIW,Alkuri Global Acquisition Corp.,1.35,-2.877695,-0.03999996,1.35,1.43,1.43,1.35,,0.0,0.0,15119.0,0.0,NASDAQ,1.4001,1.39,,,,,1638176258
KWAC,KWAC,Kingswood Acquisition Corp.,10.12,0.0,0.0,10.12,10.13,10.35,9.77,146527472.0,10.1041,10.049813,209.0,21030.0,NYSE,10.12,10.12,,,,14478999.0,1638176258
KWAC-UN,KWAC-UN,Kingswood Acquisition Corp.,10.47,0.0,0.0,10.47,10.475,11.17,10.05,,10.460104,10.476929,0.0,1030.0,NYSE,10.475,10.56,,,,,1638176258
LBUY,LBUY,"Leafbuyer Technologies, Inc.",0.06,-13.043478,-0.009,0.06,0.06525,0.3,0.045,5467373.0,0.07306,0.11685,51182.0,159768.0,MUTUAL_FUND,0.0617,0.069,-0.03,,,91122883.0,1638176258
LEGOU,LEGOU,Legato Merger Corp.,14.58,2.78463,0.395,13.8901,14.58,15.15,9.9601,,13.672759,12.351035,2500.0,3259.0,NASDAQ,13.8901,14.185,,,,,1638176258
LFTR,LFTR,Lefteris Acquisition Corp.,9.8399,-0.10254177,-0.01010037,9.82,9.85,12.45,9.66,254729424.0,9.8068,9.874815,43414.0,75733.0,NASDAQ,9.85,9.85,,,2021-03-30T10:59:00.000+0000,25887400.0,1638176258
LFTRW,LFTRW,Lefteris Acquisition Corp.,0.9088,-1.2173924,-0.01120001,0.89,0.9088,3.78,0.74,,0.89862,1.13839,3118.0,56477.0,NASDAQ,1.08,0.92,,,,,1638176258
LGAC,LGAC,Lazard Growth Acquisition Corp. I,9.77,-0.10224208,-0.00999928,9.75,9.77,10.33,9.63,702218752.0,9.7518,9.766964,3687.0,69271.0,NASDAQ,9.75,9.78,,,,71875000.0,1638176258
LII,LII,Lennox International Inc.,317.46,-0.37345126,-1.1900024,315.18,322.89,356.36,266.77,11617987584.0,307.0078,321.1793,161368.0,270900.0,NYSE,315.18,318.65,12.986,24.446325,2022-01-31T14:30:00.000+0000,36596697.0,1638176258
LIN,LIN,Linde plc,320.57,-2.0412507,-6.6799927,319.14,324.47,340.16,240.8,164309762048.0,315.5496,295.8798,1298605.0,1420246.0,NYSE,323.18,327.25,6.796,47.170395,2021-10-28T10:00:00.000+0000,512555018.0,1638176258
LITE,LITE,Lumentum Holdings Inc.,86.82,-2.6790712,-2.3899994,86.52,88.335,112.08,65.67,6277086208.0,86.288,85.23335,350684.0,599182.0,NASDAQ,88.0,89.21,5.298,16.387316,2022-01-31T13:30:00.000+0000,72300002.0,1638176258
LIVX,LIVX,"LiveXLive Media, Inc.",3.07,1.9933536,0.05999994,2.991,3.07,6.95,1.78,231719296.0,3.1502857,3.8268795,233120.0,453157.0,NASDAQ,3.01,3.01,-0.54,,2022-02-09T13:30:00.000+0000,75478598.0,1638176258
LJPC,LJPC,La Jolla Pharmaceutical Company,4.7,0.85836834,0.03999996,4.46,4.73,7.85,3.35,129362792.0,4.093,4.30955,51780.0,95626.0,NASDAQ,4.55,4.66,0.38,12.368421,2021-11-04T08:45:00.000+0000,27523998.0,1638176258
LNDC,LNDC,Landec Corporation,8.67,-4.092919,-0.3699999,8.44,9.05,12.88,8.44,255432944.0,9.6378,10.88745,66878.0,103176.0,NASDAQ,9.0,9.04,-1.061,,2022-01-04T10:59:00.000+0000,29461701.0,1638176258
LNT,LNT,Alliant Energy Corporation,56.74,-1.5272428,-0.87999725,56.53,57.79,62.35,45.99,14205483008.0,56.4124,56.28655,623416.0,1091673.0,NASDAQ,57.37,57.62,2.534,22.391478,2022-02-16T21:00:00.000+0000,250360998.0,1638176258
LOGC,LOGC,"LogicBio Therapeutics, Inc.",2.94,-6.369428,-0.20000005,2.93,3.14,9.74,2.85,96892992.0,3.9506,5.0901,41097.0,78469.0,NASDAQ,3.06,3.14,-1.184,,2021-11-15T07:00:13.000+0000,32956800.0,1638176258
LPSN,LPSN,"LivePerson, Inc.",39.89,-1.5061743,-0.6100006,39.225,40.94,72.23,39.11,2893648640.0,54.597,57.9163,439475.0,662892.0,NASDAQ,39.86,40.5,-1.291,,2022-02-23T10:59:00.000+0000,72540703.0,1638176258
LTRPB,LTRPB,"Liberty TripAdvisor Holdings, Inc.",27.5,3.7735848,1.0,25.52,26.0,110.0,25.2,252178576.0,28.4426,31.21407,290.0,487.0,NASDAQ,27.9999,26.5,-6.427,,2020-11-04T21:00:00.000+0000,9170130.0,1638176258
LTRX,LTRX,"Lantronix, Inc.",7.26,0.0,0.0,7.07,7.34,10.25,4.06,250063440.0,7.493,5.74975,220975.0,312658.0,NASDAQ,7.07,7.26,-0.208,,2022-02-09T21:00:00.000+0000,34444000.0,1638176258
LWACU,LWACU,Locust Walk Acquisition Corp.,17.29,86.11411,8.000001,16.925,29.16,29.16,9.26,,10.288651,10.165546,334150.0,14318.0,NASDAQ,22.43,9.29,,,,,1638176258
LYEL,LYEL,"Lyell Immunopharma, Inc.",9.31,-0.95743835,-0.0899992,8.93,9.45,19.84,8.93,2238794496.0,12.6112,14.284298,137809.0,470098.0,NASDAQ,9.17,9.4,-2.592,,,240472019.0,1638176258
MAACU,MAACU,Montes Archimedes Acquisition Corp.,10.1674,-4.531449,-0.48259926,11.71,11.71,12.0,9.86,,10.420275,10.463936,21.0,16318.0,NASDAQ,10.62,10.65,,,,,1638176258
MARAS.HE,MARAS.HE,Martela Oyj,2.28,0.0,0.0,2.28,2.31,3.44,2.22,9444945.0,2.3524,2.7965,1156.0,12079.0,HEL,2.3,2.28,-1.287,,2020-05-07T10:59:00.000+0000,4142520.0,1638176258
MARK,MARK,"Remark Holdings, Inc.",1.3,-2.2556458,-0.03000009,1.25,1.31,6.7,0.75,136705392.0,1.3684,1.7542,1839558.0,17373379.0,NASDAQ,1.25,1.33,0.595,2.1848738,2021-11-15T16:15:04.000+0000,105157994.0,1638176258
MCBC,MCBC,Macatawa Bank Corporation,8.59,-4.767187,-0.4300003,8.53,8.9,10.66,7.37,293690400.0,8.3342,8.9016,48989.0,73649.0,NASDAQ,8.9,9.02,0.93,9.236559,2022-01-26T10:59:00.000+0000,34189802.0,1638176258
MDC,MDC,"M.D.C. Holdings, Inc.",49.71,-1.9719977,-1.0,48.66,50.25,63.86,41.314816,3513473024.0,49.5586,53.354332,299734.0,387131.0,NYSE,49.58,50.71,7.648,6.4997387,2022-01-31T13:30:00.000+0000,70679401.0,1638176258
MDCA,MDCA,MDC Partners Inc.,5.42,-3.38681,-0.19000006,5.36,5.7,6.37,1.6,426042368.0,5.5453334,4.2918015,153833.0,403168.0,NASDAQ,5.62,5.61,-3.286,,2021-08-04T12:30:00.000+0000,78605603.0,1638176258
MDGL,MDGL,"Madrigal Pharmaceuticals, Inc.",82.06,-3.6175733,-3.0800018,81.0,84.58,142.62,74.18,1402988032.0,83.183,101.0852,92917.0,107612.0,NASDAQ,83.38,85.14,-14.654,,2022-02-23T13:30:00.000+0000,17097100.0,1638176258
MDR,MDR,,,0.0,,,,,,,,,,,,,,,,,,1638176258
MDRX,MDRX,"Allscripts Healthcare Solutions, Inc.",16.59,-4.3804045,-0.7600002,16.48,17.22,19.01,13.05,2033469440.0,14.5832,16.0061,969439.0,1466207.0,NASDAQ,17.09,17.35,5.622,2.950907,2022-02-23T10:59:00.000+0000,122571998.0,1638176258
MEOH,MEOH,Methanex Corporation,42.18,-3.8522878,-1.6899986,41.08,42.52,52.88,29.61,3201394432.0,46.3332,38.9136,232651.0,405838.0,NASDAQ,41.95,43.87,3.279,12.863678,2022-01-25T21:00:00.000+0000,75898398.0,1638176258
MERC,MERC,Mercer International Inc.,11.14,-0.0896796,-0.00999928,10.64,11.19,18.14,8.03,735658880.0,11.07,12.9651,127276.0,309247.0,NASDAQ,11.05,11.15,1.264,8.813291,2022-02-17T21:00:00.000+0000,66037601.0,1638176258
METX,METX,Meten EdtechX Education Group Ltd.,0.3796,5.065042,0.0183,0.343,0.387,4.27,0.28,129497880.0,0.4096,1.1246,22110753.0,98506639.0,NASDAQ,0.343,0.3613,-0.757,,2021-11-22T13:30:00.000+0000,341142993.0,1638176258
MFG,MFG,"Mizuho Financial Group, Inc.",2.47,-3.137252,-0.07999992,2.47,2.54,3.21,2.47,31835088896.0,2.7382,2.9018,304956.0,428733.0,NYSE,2.53,2.55,0.4462,5.535634,,12888699958.0,1638176258
MHLD,MHLD,"Maiden Holdings, Ltd.",3.03,-3.5031888,-0.11000013,3.02,3.1,4.0,2.0,261924704.0,3.2154,3.27225,82857.0,76685.0,NASDAQ,3.07,3.14,1.716,1.7657343,2021-11-09T16:00:00.000+0000,86443797.0,1638176258
MJNE,MJNE,"MJ Holdings, Inc.",0.4295,9.734288,0.0381,0.38,0.4295,1.67,0.19,30528132.0,0.4024,0.489155,26424.0,42680.0,MUTUAL_FUND,0.39,0.3914,0.062,6.9274197,2019-10-16T10:59:00.000+0000,71078305.0,1638176258
MKL,MKL,Markel Corporation,1245.34,-2.6241348,-33.56006,1234.6,1259.975,1343.56,942.44,17021555712.0,1269.8195,1213.8888,30389.0,40747.0,NYSE,1244.05,1278.9,173.485,7.1783724,2022-01-31T10:59:00.000+0000,13668200.0,1638176258
MLSS,MLSS,Milestone Scientific Inc.,2.5,-6.367044,-0.17000008,2.44,2.67,4.85,1.47,169614752.0,2.1874,2.456,138449.0,234604.0,AMEX,2.59,2.67,-0.095,,2021-11-15T07:30:01.000+0000,67845901.0,1638176258
MMM,MMM,3M Company,175.52,-1.1878628,-2.1100006,173.397,176.83,208.95,163.38,101143928832.0,180.0468,191.2087,1886047.0,2538334.0,NYSE,174.52,177.63,10.111,17.359312,2022-01-24T13:30:00.000+0000,576253013.0,1638176258
MNTK,MNTK,"Montauk Renewables, Inc.",9.63,-5.8650975,-0.5999994,9.51,9.88,14.93,6.15,1382723456.0,11.1222,9.96285,22023.0,205061.0,NASDAQ,9.88,10.23,-0.054,,2021-11-15T16:05:00.000+0000,143584990.0,1638176258
MNTX,MNTX,"Manitex International, Inc.",6.83,0.44117254,0.02999973,6.7,6.85,9.62,4.08,136158096.0,6.7816,7.43715,18652.0,26373.0,NASDAQ,6.85,6.8,0.078,87.5641,2021-11-08T21:00:00.000+0000,19935300.0,1638176258
MOCORP.HE,MOCORP.HE,Metso Outotec Oyj,9.024,0.3782024,0.0340004,9.024,9.192,10.43,7.205,7472295936.0,8.64052,9.24925,279082.0,1754777.0,HEL,9.092,8.99,0.285,31.663158,2022-02-10T02:00:00.000+0000,828046979.0,1638176258
MOSI3.SA,MOSI3.SA,Mosaico Tecnologia ao Consumidor S.A.,8.94,-7.357514,-0.71000004,0.0,0.0,41.87,0.0,1131768192.0,11.1802,16.99545,0.0,1579514.0,EURONEXT,0.0,9.65,0.29,30.827585,2021-11-17T08:00:00.000+0000,126595995.0,1638176258
MPA,MPA,BlackRock MuniYield Pennsylvania Quality Fund,16.15,-0.9809923,-0.15999985,16.15,16.18,16.76,14.1,214904816.0,16.0706,15.5654,983.0,12523.0,NYSE,16.18,16.31,1.205,13.402489,,13306800.0,1638176258
